,alfa,beta,charlie,delta,avg_accuracy,std_accuracy,avg_n_tick,std_n_tick,avg_consensus,std_consensus,avg_weak_synergy,std_weak_synergy,avg_strong_synergy,std_strong_synergy,diversity_score
3067,ENFJ,ENTP,ESFP,ESFP,0.90625,0.09742785792574934,7.64,5.877958829389671,0.93,0.2551470164434615,0.0965625,0.07968382344459884,-0.04375,0.09581068572972433,4
3068,ENFJ,ENTP,ESFP,ESTP,0.90875,0.09977318026403688,7.28,6.214627905192715,0.89,0.3128897569432403,0.1096875,0.08367709046537171,-0.03,0.1105667219374799,5
3069,ENFJ,ENTP,ESFP,ISFP,0.89625,0.11733365885371512,8.6,6.340346993658944,0.88,0.3249615361854384,0.10375,0.08859581677483425,-0.035,0.11602801385872293,5
3070,ENFJ,ENTP,ESFP,ISTP,0.91625,0.09528739423449464,9.35,7.134949193932638,0.85,0.35707142142714254,0.108125,0.07710838556862672,-0.03375,0.09977318026403688,6
3071,ENFJ,ENTP,ESTP,ESTP,0.9275,0.0921615429558338,7.6,6.326136261573884,0.93,0.2551470164434615,0.1253125,0.07348668565631465,-0.02,0.0930725523449314,4
3072,ENFJ,ENTP,ESTP,ISFP,0.9125,0.10077822185373188,8.61,6.633091285366123,0.91,0.2861817604250837,0.12,0.0828826353948763,-0.0325,0.10096410253154336,6
3073,ENFJ,ENTP,ESTP,ISTP,0.915,0.09823441352194251,9.1,7.0164093381159,0.92,0.2712931993250107,0.1096875,0.08166899178237724,-0.045,0.09924716620639604,5
3074,ENFJ,ENTP,ISFP,ISFP,0.9275,0.11065147988165364,7.6,5.973273809227231,0.95,0.21794494717703375,0.1165625,0.0896885888435647,-0.02875,0.08264192338032797,6
3075,ENFJ,ENTP,ISFP,ISTP,0.89625,0.09691329888101013,9.99,6.667075820777803,0.88,0.3249615361854384,0.09375,0.07603453162872774,-0.05,0.09354143466934854,7
3076,ENFJ,ENTP,ISTP,ISTP,0.91875,0.09416574483324604,9.04,6.29907929780218,0.89,0.31288975694324034,0.1046875,0.08698228537322987,-0.0375,0.09437293044088439,6
3077,ENFJ,ENTJ,ENTJ,ENTJ,0.96875,0.06931585316505885,3.09,4.164360695232823,0.99,0.09949874371066199,0.0775,0.062262047027061354,-0.01875,0.05962120008855911,1
3078,ENFJ,ENTJ,ENTJ,INTP,0.95125,0.07684196444651842,4.43,5.383781199120188,0.94,0.23748684174075832,0.075,0.06614378277661476,-0.02625,0.07135956488096043,3
3079,ENFJ,ENTJ,ENTJ,INTJ,0.97,0.05894913061275798,3.58,4.296929136022609,1.0,0.0,0.0840625,0.055321326979294344,-0.0225,0.06466258578188781,2
3080,ENFJ,ENTJ,ENTJ,ESFP,0.92375,0.09825826937209917,6.26,5.583224874568461,0.95,0.21794494717703372,0.0846875,0.07279237919418488,-0.035,0.0792148975887743,4
3081,ENFJ,ENTJ,ENTJ,ESTP,0.93875,0.09600618469661211,6.06,5.858020143359017,0.96,0.19595917942265423,0.09625,0.07599342076785331,-0.02375,0.07643420373105222,3
3082,ENFJ,ENTJ,ENTJ,ISFP,0.945,0.07141428428542851,5.35,4.9180788932265,0.97,0.17058722109231983,0.09875,0.06535958231200685,-0.025,0.06614378277661477,5
3083,ENFJ,ENTJ,ENTJ,ISTP,0.94125,0.09262660255023933,5.69,5.778745538609569,0.97,0.17058722109231983,0.08875,0.0733836238543723,-0.0325,0.09290452088031023,4
3084,ENFJ,ENTJ,INTP,INTP,0.95875,0.07511449593786808,5.05,5.582786042828437,0.96,0.19595917942265426,0.104375,0.07489836864044504,-0.01375,0.07478093005573011,5
3085,ENFJ,ENTJ,INTP,INTJ,0.96375,0.06445686542176869,4.19,4.973318811417583,0.97,0.1705872210923198,0.0884375,0.06761203087284097,-0.0225,0.07154544010627094,4
3086,ENFJ,ENTJ,INTP,ESFP,0.9325,0.08181534085976785,7.68,6.673649676151723,0.92,0.2712931993250107,0.0990625,0.07058004653405947,-0.03375,0.08072909946233761,6
3087,ENFJ,ENTJ,INTP,ESTP,0.93625,0.09436465175053634,7.77,6.446479659473067,0.93,0.2551470164434615,0.105625,0.08382692362839043,-0.0275,0.09934158243152763,5
3088,ENFJ,ENTJ,INTP,ISFP,0.93125,0.07979465834252317,8.18,6.713240648151979,0.9,0.3,0.1065625,0.07181995174566745,-0.02875,0.08634053219664563,7
3089,ENFJ,ENTJ,INTP,ISTP,0.94625,0.07757053242050102,7.23,6.461973382798786,0.93,0.25514701644346144,0.116875,0.0709340582865523,-0.00875,0.07955933320484782,6
3090,ENFJ,ENTJ,INTJ,INTJ,0.95875,0.06859072459159474,3.82,3.904817537350497,1.0,0.0,0.0875,0.06774838558962126,-0.02125,0.06859072459159475,3
3091,ENFJ,ENTJ,INTJ,ESFP,0.94875,0.08855612627029257,5.95,5.712048669260443,0.97,0.17058722109231983,0.095625,0.07027012612056421,-0.02375,0.0896085235901139,5
3092,ENFJ,ENTJ,INTJ,ESTP,0.9625,0.0673145600891813,4.67,5.3908348147573575,0.97,0.1705872210923198,0.1065625,0.06141161713185869,-0.00875,0.07127192645074217,4
3093,ENFJ,ENTJ,INTJ,ISFP,0.9475,0.07537406715840668,6.66,6.693608892070107,0.91,0.2861817604250837,0.098125,0.07112653776896496,-0.0175,0.07504165509901817,6
3094,ENFJ,ENTJ,INTJ,ISTP,0.95375,0.07837210919708616,5.51,6.045651329674909,0.95,0.21794494717703375,0.0971875,0.06656983527657252,-0.02125,0.0730047087522442,5
3095,ENFJ,ENTJ,ESFP,ESFP,0.93625,0.08749107097298557,6.4,5.4571054598569,0.96,0.19595917942265428,0.1165625,0.0798992285241228,-0.0175,0.08842369591913697,5
3096,ENFJ,ENTJ,ESFP,ESTP,0.92625,0.08855612627029257,7.77,5.94954620118207,0.96,0.19595917942265423,0.100625,0.0700975882252735,-0.04,0.09663074045043844,6
3097,ENFJ,ENTJ,ESFP,ISFP,0.92375,0.10591122461760133,7.74,6.212278165053461,0.9,0.3,0.1109375,0.08731845004779917,-0.0225,0.09250000000000001,6
3098,ENFJ,ENTJ,ESFP,ISTP,0.93375,0.09262660255023931,7.51,6.732748324421462,0.91,0.2861817604250837,0.1071875,0.069632826086193,-0.02625,0.07561208567418307,7
3099,ENFJ,ENTJ,ESTP,ESTP,0.92,0.09440603794249602,8.91,7.00727479124374,0.89,0.31288975694324034,0.1,0.07768626809160034,-0.03,0.08860022573334676,5
3100,ENFJ,ENTJ,ESTP,ISFP,0.92875,0.09228860980641111,7.79,6.36442456157664,0.95,0.21794494717703375,0.110625,0.07172811077255556,-0.02625,0.08532108473290761,7
3101,ENFJ,ENTJ,ESTP,ISTP,0.9175,0.10491067629178641,7.93,6.479591036477534,0.91,0.2861817604250837,0.1021875,0.08792919292675215,-0.05125,0.09697776807083158,6
3102,ENFJ,ENTJ,ISFP,ISFP,0.925,0.09519716382329885,7.5,6.6234432133143555,0.89,0.31288975694324034,0.09875,0.08169589187957985,-0.03375,0.09329891478468545,7
3103,ENFJ,ENTJ,ISFP,ISTP,0.94125,0.07797235086875348,8.17,6.575796529698893,0.91,0.2861817604250837,0.1228125,0.06935176975932193,-0.015,0.08154753215150046,8
3104,ENFJ,ENTJ,ISTP,ISTP,0.92875,0.08883798455615707,7.68,6.412300679163447,0.92,0.2712931993250107,0.11875,0.08431710977020027,-0.02125,0.0867017156692992,7
3105,ENFJ,INTP,INTP,INTP,0.93,0.08895223437328598,8.32,6.7244033192544315,0.9,0.3,0.09875,0.08193461570056942,-0.02375,0.09133557631065783,3
3106,ENFJ,INTP,INTP,INTJ,0.9475,0.08325412902673357,6.13,5.68094182332472,0.95,0.21794494717703375,0.103125,0.078125,-0.02375,0.09469523483259334,4
3107,ENFJ,INTP,INTP,ESFP,0.92,0.10828203913853855,7.94,6.875783591707929,0.88,0.3249615361854384,0.1075,0.07958878689865803,-0.025,0.09185586535436918,6
3108,ENFJ,INTP,INTP,ESTP,0.9275,0.09045026257562772,9.11,6.874438158860693,0.87,0.33630343441600474,0.1040625,0.08089525924768398,-0.0325,0.09457140159688868,5
3109,ENFJ,INTP,INTP,ISFP,0.9225,0.0897566153550812,8.16,6.481851587316698,0.92,0.2712931993250107,0.095625,0.07392722350392987,-0.03125,0.08904879280484379,5
3110,ENFJ,INTP,INTP,ISTP,0.9525,0.0724137417898012,8.5,7.157513534740958,0.87,0.33630343441600474,0.1246875,0.07281920569980148,-0.0125,0.08385254915624211,4
3111,ENFJ,INTP,INTJ,INTJ,0.9625,0.0673145600891813,4.65,5.512485827646181,0.98,0.13999999999999999,0.08625,0.05980436856952843,-0.01875,0.06931585316505887,3
3112,ENFJ,INTP,INTJ,ESFP,0.93875,0.089259103177211,6.91,6.592563992863475,0.91,0.2861817604250837,0.0984375,0.06866116419599948,-0.0275,0.08400148808205722,7
3113,ENFJ,INTP,INTJ,ESTP,0.92875,0.0922886098064111,8.54,6.629358943366998,0.91,0.28618176042508375,0.0859375,0.07413235102672787,-0.045,0.08753570700005799,6
3114,ENFJ,INTP,INTJ,ISFP,0.9425,0.0694172168845741,7.92,6.330371237139256,0.94,0.23748684174075835,0.0946875,0.06606326868048537,-0.02875,0.0767605855892202,6
3115,ENFJ,INTP,INTJ,ISTP,0.925,0.09354143466934854,9.38,7.009679022608667,0.88,0.32496153618543844,0.095625,0.07703235927193194,-0.025,0.08660254037844387,5
3116,ENFJ,INTP,ESFP,ESFP,0.91125,0.09729947327709436,8.94,6.149504045042982,0.94,0.23748684174075835,0.1090625,0.08586587924635722,-0.03875,0.0979397135997446,5
3117,ENFJ,INTP,ESFP,ESTP,0.9275,0.09871043511199816,8.29,7.008987088017783,0.88,0.32496153618543844,0.1121875,0.07882127231115976,-0.02875,0.08264192338032798,6
3118,ENFJ,INTP,ESFP,ISFP,0.9175,0.10491067629178641,9.01,7.146320731677244,0.86,0.34698703145794946,0.1059375,0.08290325216027417,-0.0325,0.08771402396424416,6
3119,ENFJ,INTP,ESFP,ISTP,0.92375,0.09665499211111654,9.34,6.947258452080216,0.86,0.34698703145794946,0.1090625,0.08130947342561012,-0.0225,0.09250000000000001,7
3120,ENFJ,INTP,ESTP,ESTP,0.92125,0.09296336644076525,9.9,6.694027188471823,0.87,0.33630343441600474,0.1153125,0.08287968972402104,-0.035,0.09855201672213514,5
3121,ENFJ,INTP,ESTP,ISFP,0.94625,0.08706140074682923,8.6,7.262231062146122,0.9,0.3,0.1234375,0.07280311098263591,-0.00625,0.08361930100162282,7
3122,ENFJ,INTP,ESTP,ISTP,0.905,0.10624264680437889,10.6,7.080960386840192,0.8,0.4,0.1034375,0.09053821275433926,-0.04125,0.09528739423449463,6
3123,ENFJ,INTP,ISFP,ISFP,0.94,0.08923284148787375,7.91,6.785418189028587,0.87,0.33630343441600474,0.120625,0.08040668115896839,-0.02125,0.08670171566929918,5
3124,ENFJ,INTP,ISFP,ISTP,0.92375,0.09502466784998514,8.7,6.918814927427961,0.87,0.33630343441600474,0.1140625,0.07922660833804511,-0.035,0.0919918474648705,6
3125,ENFJ,INTP,ISTP,ISTP,0.91,0.10319883720275147,10.03,6.84317908577585,0.84,0.36660605559646725,0.1046875,0.08470710105268625,-0.0375,0.0875,5
3126,ENFJ,INTJ,INTJ,INTJ,0.9675,0.07206767652699787,3.2,3.6687872655688283,0.99,0.09949874371066199,0.0859375,0.06649350884672879,-0.01,0.06041522986797286,2
3127,ENFJ,INTJ,INTJ,ESFP,0.9375,0.08569568250501305,6.82,6.644366034468602,0.92,0.2712931993250107,0.0846875,0.07019712756765764,-0.03125,0.08904879280484379,6
3128,ENFJ,INTJ,INTJ,ESTP,0.9525,0.08437268515343102,5.84,6.034434521974698,0.97,0.17058722109231983,0.104375,0.06976803082357994,-0.015,0.0834415963413932,5
3129,ENFJ,INTJ,INTJ,ISFP,0.95375,0.07837210919708618,5.89,5.949613432820657,0.96,0.19595917942265423,0.0984375,0.07117526233706484,-0.02625,0.07561208567418307,5
3130,ENFJ,INTJ,INTJ,ISTP,0.9525,0.08249999999999999,6.83,6.589468870857499,0.92,0.2712931993250107,0.1096875,0.06562425594816296,-0.0075,0.07668930825088983,4
3131,ENFJ,INTJ,ESFP,ESFP,0.93625,0.08568656545806932,7.62,6.793791283223235,0.91,0.2861817604250837,0.111875,0.0679182642961376,-0.0175,0.07909646009778187,6
3132,ENFJ,INTJ,ESFP,ESTP,0.92375,0.08995658675161036,8.52,6.203998710509215,0.92,0.2712931993250107,0.1034375,0.07926604234317493,-0.0375,0.09921567416492216,7
3133,ENFJ,INTJ,ESFP,ISFP,0.91625,0.09851237231941987,8.99,6.649052564087609,0.88,0.3249615361854384,0.1071875,0.07933500468740139,-0.02375,0.10108010437272015,7
3134,ENFJ,INTJ,ESFP,ISTP,0.93125,0.0890487928048438,8.25,7.137751746873801,0.86,0.3469870314579494,0.1078125,0.08675745194938587,-0.0325,0.08407585860400119,8
3135,ENFJ,INTJ,ESTP,ESTP,0.90375,0.09819464089246419,11.14,7.158240007152596,0.74,0.4386342439892262,0.0928125,0.082378580157405,-0.05,0.09519716382329886,6
3136,ENFJ,INTJ,ESTP,ISFP,0.915,0.09663074045043844,8.07,6.717521864497353,0.91,0.2861817604250837,0.09,0.08753124442163496,-0.06375,0.09762011831584717,8
