,type,studygroup,avg_accuracy,std_accuracy,avg_adaptation
5739,ESTP,"['ESTJ', 'ENTJ', 'ESTP', 'ESTP']",0.78125,0.1429324578253659,0.21375
5740,ESTJ,"['ESTJ', 'ENTJ', 'ESTP', 'ISFP']",0.83125,0.14183507147387772,0.18
5741,ENTJ,"['ESTJ', 'ENTJ', 'ESTP', 'ISFP']",0.8875,0.1152443057161611,0.14
5742,ESTP,"['ESTJ', 'ENTJ', 'ESTP', 'ISFP']",0.78375,0.1423628726178283,0.21625
5743,ISFP,"['ESTJ', 'ENTJ', 'ESTP', 'ISFP']",0.735,0.1460736115799154,0.27375
5744,ESTJ,"['ESTJ', 'ENTJ', 'ESTP', 'ISTP']",0.81625,0.1304499425066949,0.1925
5745,ENTJ,"['ESTJ', 'ENTJ', 'ESTP', 'ISTP']",0.885,0.1070630655268193,0.14
5746,ESTP,"['ESTJ', 'ENTJ', 'ESTP', 'ISTP']",0.73125,0.15649980031936145,0.25875
5747,ISTP,"['ESTJ', 'ENTJ', 'ESTP', 'ISTP']",0.74,0.15680401780566722,0.275
5748,ESTJ,"['ESTJ', 'ENTJ', 'ISFP', 'ISFP']",0.80125,0.1490543105716839,0.1875
5749,ENTJ,"['ESTJ', 'ENTJ', 'ISFP', 'ISFP']",0.88125,0.127934309315367,0.13875
5750,ISFP,"['ESTJ', 'ENTJ', 'ISFP', 'ISFP']",0.725,0.15909902576697318,0.2975
5751,ISFP,"['ESTJ', 'ENTJ', 'ISFP', 'ISFP']",0.73375,0.16168545852982574,0.29
5752,ESTJ,"['ESTJ', 'ENTJ', 'ISFP', 'ISTP']",0.79625,0.1443249372076773,0.20625
5753,ENTJ,"['ESTJ', 'ENTJ', 'ISFP', 'ISTP']",0.895,0.1182159041753689,0.13125
5754,ISFP,"['ESTJ', 'ENTJ', 'ISFP', 'ISTP']",0.76875,0.14724023736737185,0.24
5755,ISTP,"['ESTJ', 'ENTJ', 'ISFP', 'ISTP']",0.73375,0.1782335195747422,0.2875
5756,ESTJ,"['ESTJ', 'ENTJ', 'ISTP', 'ISTP']",0.83625,0.11137633276419187,0.16375
5757,ENTJ,"['ESTJ', 'ENTJ', 'ISTP', 'ISTP']",0.9075,0.09940447676035521,0.12375
5758,ISTP,"['ESTJ', 'ENTJ', 'ISTP', 'ISTP']",0.765,0.1523564898519259,0.24375
5759,ISTP,"['ESTJ', 'ENTJ', 'ISTP', 'ISTP']",0.7575,0.14558073361540672,0.25625
5760,ESTJ,"['ESTJ', 'INTP', 'INTP', 'INTP']",0.82,0.13615248804190103,0.17625
5761,INTP,"['ESTJ', 'INTP', 'INTP', 'INTP']",0.85125,0.12079812705501687,0.17125
5762,INTP,"['ESTJ', 'INTP', 'INTP', 'INTP']",0.8175,0.12676257334087218,0.20375
5763,INTP,"['ESTJ', 'INTP', 'INTP', 'INTP']",0.79125,0.13699338487678886,0.215
5764,ESTJ,"['ESTJ', 'INTP', 'INTP', 'INTJ']",0.82125,0.12900460263106894,0.16
5765,INTP,"['ESTJ', 'INTP', 'INTP', 'INTJ']",0.8275,0.13202745926510892,0.18875
5766,INTP,"['ESTJ', 'INTP', 'INTP', 'INTJ']",0.8075,0.1407790822530109,0.21
5767,INTJ,"['ESTJ', 'INTP', 'INTP', 'INTJ']",0.88125,0.12167451458707365,0.14375
5768,ESTJ,"['ESTJ', 'INTP', 'INTP', 'ESFP']",0.795,0.14309088021254188,0.20125
5769,INTP,"['ESTJ', 'INTP', 'INTP', 'ESFP']",0.83125,0.15142551799482146,0.185
5770,INTP,"['ESTJ', 'INTP', 'INTP', 'ESFP']",0.8225,0.14271912976192086,0.21625
5771,ESFP,"['ESTJ', 'INTP', 'INTP', 'ESFP']",0.74625,0.1419231746403666,0.26125
5772,ESTJ,"['ESTJ', 'INTP', 'INTP', 'ESTP']",0.83125,0.1291498644985739,0.1675
5773,INTP,"['ESTJ', 'INTP', 'INTP', 'ESTP']",0.815,0.12180927715079833,0.22125
5774,INTP,"['ESTJ', 'INTP', 'INTP', 'ESTP']",0.83875,0.1314522251618435,0.2
5775,ESTP,"['ESTJ', 'INTP', 'INTP', 'ESTP']",0.7425,0.1508517484154559,0.23625
5776,ESTJ,"['ESTJ', 'INTP', 'INTP', 'ISFP']",0.82125,0.14059583030801445,0.1675
5777,INTP,"['ESTJ', 'INTP', 'INTP', 'ISFP']",0.8275,0.1332056680475722,0.2075
5778,INTP,"['ESTJ', 'INTP', 'INTP', 'ISFP']",0.81,0.1397318861248212,0.22
5779,ISFP,"['ESTJ', 'INTP', 'INTP', 'ISFP']",0.75375,0.1595452522013739,0.25625
5780,ESTJ,"['ESTJ', 'INTP', 'INTP', 'ISTP']",0.8175,0.14407029534223909,0.16875
5781,INTP,"['ESTJ', 'INTP', 'INTP', 'ISTP']",0.81125,0.13862607078035502,0.23375
5782,INTP,"['ESTJ', 'INTP', 'INTP', 'ISTP']",0.84875,0.12157173808085497,0.19
5783,ISTP,"['ESTJ', 'INTP', 'INTP', 'ISTP']",0.715,0.14903858560788877,0.2825
5784,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'INTJ']",0.84125,0.14015058865377628,0.15125
5785,INTP,"['ESTJ', 'INTP', 'INTJ', 'INTJ']",0.82,0.140668048966352,0.1875
5786,INTJ,"['ESTJ', 'INTP', 'INTJ', 'INTJ']",0.88,0.11979148550710939,0.135
5787,INTJ,"['ESTJ', 'INTP', 'INTJ', 'INTJ']",0.885,0.1342572158209755,0.12875
5788,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'ESFP']",0.81875,0.13154728237405744,0.18
5789,INTP,"['ESTJ', 'INTP', 'INTJ', 'ESFP']",0.8125,0.14415703243338496,0.21
5790,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ESFP']",0.875,0.1299038105676658,0.1625
5791,ESFP,"['ESTJ', 'INTP', 'INTJ', 'ESFP']",0.7525,0.15907938269933034,0.245
5792,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.82375,0.1323997262081761,0.1825
5793,INTP,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.81625,0.1217772043528673,0.2175
5794,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.87625,0.10679273149423607,0.16
5795,ESTP,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.7475,0.1520485119953497,0.235
5796,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.8275,0.14446020213193667,0.16
5797,INTP,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.8275,0.11960873713905686,0.19125
5798,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.8775,0.1117754445305408,0.1475
5799,ISFP,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.74625,0.16531693046993098,0.27125
5800,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.79875,0.14672998159885386,0.1925
5801,INTP,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.79,0.1456451166362951,0.2325
5802,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.88375,0.09228860980641111,0.145
5803,ISTP,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.755,0.16,0.26125
5804,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.81125,0.11791813897785192,0.185
5805,INTP,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.81375,0.14415161289420247,0.2325
5806,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.74375,0.16333917931714975,0.27125
5807,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.76125,0.15521658255482887,0.2625
5808,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.82875,0.14647418714572202,0.185
5809,INTP,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.84625,0.12228935971702526,0.20375
5810,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.77,0.1366107609231425,0.235
5811,ESTP,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.75625,0.15347536447260843,0.24125
5812,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.8225,0.1325,0.17875
5813,INTP,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.81875,0.1267070933294581,0.20375
5814,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.75875,0.16887032747051803,0.255
5815,ISFP,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.77,0.1331352695569435,0.26125
5816,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.79625,0.16071617062386723,0.19875
5817,INTP,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.82125,0.14280121673151108,0.22375
5818,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.74625,0.1374488541239977,0.25375
5819,ISTP,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.755,0.1810731896223182,0.2675
5820,ESTJ,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.78125,0.15039011769394955,0.22875
5821,INTP,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.83,0.13638181696985854,0.2375
5822,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.7575,0.1508517484154559,0.24625
5823,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.7475,0.14997916521970642,0.25375
5824,ESTJ,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.82125,0.16226425207050382,0.18875
5825,INTP,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.81875,0.13849074878850212,0.22375
5826,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.72,0.1582324239844666,0.26375
5827,ISFP,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.755,0.15803480629279107,0.28625
5828,ESTJ,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.82875,0.13422811739721302,0.18125
5829,INTP,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.82125,0.12778766568022126,0.20875
5830,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.75875,0.14711283934449773,0.235
5831,ISTP,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.75125,0.16535473231812872,0.27
5832,ESTJ,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.8225,0.14914338738274652,0.17125
5833,INTP,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.825,0.13578475614000268,0.20625
5834,ISFP,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.76,0.1636306817195357,0.27
5835,ISFP,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.755,0.15301143748099355,0.26625
5836,ESTJ,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.83125,0.1203835017766139,0.15375
5837,INTP,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.795,0.14949916387726056,0.2425
5838,ISFP,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.73,0.12464950862317911,0.29
5839,ISTP,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.7375,0.17365554986812257,0.29
5840,ESTJ,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.81125,0.1408622997824471,0.20375
5841,INTP,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.82375,0.14480050932230867,0.19375
5842,ISTP,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.7575,0.15392774278862145,0.25125
5843,ISTP,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.77875,0.16187861965065062,0.23375
5844,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.835,0.12975939272360978,0.14875
5845,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.87125,0.1255674619477514,0.14375
5846,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.90125,0.10502231905647487,0.12625
5847,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.8675,0.13442005058770065,0.14875
5848,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.82125,0.13607787292576262,0.17875
5849,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.87875,0.11653191622898852,0.1425
5850,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.87875,0.11243748262923713,0.145
5851,ESFP,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.78125,0.1440214827725364,0.21625
5852,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.80375,0.14170281401581267,0.19125
5853,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.89375,0.11642460006373224,0.13125
5854,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.87625,0.1340417379027891,0.1575
5855,ESTP,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.7575,0.1730426248067221,0.2275
5856,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.83125,0.1254678743742796,0.16375
5857,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.89875,0.12461816681367127,0.12875
5858,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.88125,0.13506364240608942,0.13625
5859,ISFP,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.7625,0.15662455107677087,0.23375
5860,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.79875,0.13216348777177456,0.20625
5861,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.88,0.1171537451385998,0.14
5862,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.875,0.1299038105676658,0.1475
5863,ISTP,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.76125,0.15319003720869057,0.24125
5864,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.825,0.1346291201783626,0.195
5865,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.88,0.1130818287789864,0.1725
5866,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.7375,0.15860721925561902,0.27375
5867,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.74375,0.16333917931714975,0.25375
5868,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.83375,0.14148211017651666,0.16375
5869,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.88375,0.11491165084533422,0.17125
5870,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.74375,0.16237976320958225,0.27875
5871,ESTP,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.7575,0.15990231392947382,0.23375
5872,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.8225,0.14596660576995,0.165
5873,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.90375,0.10285760788585355,0.15
5874,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.7575,0.13207478941872292,0.235
5875,ISFP,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.75875,0.14817114260206,0.27375
5876,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.825,0.1346291201783626,0.18625
5877,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.8675,0.1196609794377432,0.1775
5878,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.7825,0.1616516316032721,0.20875
5879,ISTP,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.75125,0.14842401254514043,0.25875
5880,ESTJ,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.82625,0.13334049459935268,0.1825
5881,INTJ,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.86625,0.12778766568022126,0.20125
5882,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.7675,0.1520896117425513,0.22
5883,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.7225,0.15670433944214818,0.28125
5884,ESTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.81,0.12927683473847895,0.19625
5885,INTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.87375,0.1280807850538089,0.175
5886,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.75125,0.17632976918263124,0.23125
5887,ISFP,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.75625,0.15039011769394955,0.28125
5888,ESTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.83625,0.12710109165542205,0.17375
5889,INTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.90625,0.1021258414898012,0.1425
5890,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.7375,0.14737282653189496,0.24125
5891,ISTP,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.7925,0.14813422967025547,0.2275
5892,ESTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.82,0.14928998626833614,0.175
5893,INTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.885,0.10706306552681928,0.1525
5894,ISFP,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.76875,0.1574950396044269,0.24375
5895,ISFP,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.76375,0.16667239573486667,0.255
5896,ESTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.855,0.12589678312014171,0.1625
5897,INTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.88375,0.11075733610014284,0.16125
5898,ISFP,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.73,0.15882380174268593,0.2675
5899,ISTP,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.7675,0.15714245129817722,0.23625
5900,ESTJ,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.825,0.1414213562373095,0.1625
5901,INTJ,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.8775,0.11723374087693356,0.17125
5902,ISTP,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.75625,0.15848402916382456,0.25125
5903,ISTP,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.78625,0.15741565201719937,0.24125
5904,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.82,0.14504309704360285,0.21
5905,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.76875,0.15039011769394958,0.25625
5906,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.77125,0.15617998431297142,0.24625
5907,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.75125,0.16629698584159608,0.25
5908,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.825,0.16105123408406408,0.2175
5909,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.75,0.1541103500742244,0.265
5910,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.75,0.1620185174601965,0.2775
5911,ESTP,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.76,0.1664707181458649,0.2425
5912,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.80875,0.14943121327219425,0.20375
5913,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.74625,0.14301988498107526,0.25625
5914,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.7475,0.14997916521970645,0.26125
5915,ISFP,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.76875,0.14724023736737185,0.28
5916,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.79375,0.1493475393168565,0.2075
5917,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.74125,0.16417882780675466,0.28375
5918,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.75875,0.16032681466305002,0.26
5919,ISTP,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.74375,0.17264034146166415,0.2825
5920,ESTJ,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.80375,0.12655902773014652,0.20125
5921,ESFP,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.78625,0.1503069775492808,0.24125
5922,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.74875,0.13520239457938607,0.27
5923,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.77,0.14760589419125514,0.255
5924,ESTJ,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.805,0.14611639196202458,0.2125
5925,ESFP,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.76,0.14966629547095767,0.25
5926,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.75375,0.15557855732715867,0.25375
5927,ISFP,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.73375,0.15477301928953896,0.305
5928,ESTJ,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.84875,0.1266084021698402,0.18375
5929,ESFP,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.72875,0.15212556491267337,0.26875
5930,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.725,0.15309310892394862,0.28
5931,ISTP,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.73625,0.15196113812419282,0.29625
5932,ESTJ,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.825,0.11726039399558573,0.19
5933,ESFP,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.755,0.1499166435056495,0.24375
5934,ISFP,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.7375,0.15461646096066228,0.28125
5935,ISFP,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.77875,0.17216906661767092,0.2575
5936,ESTJ,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.80125,0.14371738760497982,0.20125
5937,ESFP,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.75625,0.1554981913078091,0.25
5938,ISFP,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.7725,0.14618053906043718,0.25625
5939,ISTP,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.765,0.15337861650177967,0.27125
5940,ESTJ,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.81,0.15560366319595434,0.215
5941,ESFP,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.76,0.16647071814586492,0.22875
5942,ISTP,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.765,0.16515144564913745,0.2675
5943,ISTP,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.7475,0.16005858302509116,0.2775
5944,ESTJ,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.8175,0.14077908225301086,0.21625
5945,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.745,0.15301143748099355,0.27875
5946,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.76,0.14756354563373708,0.25625
5947,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.7325,0.17231874535290695,0.27375
5948,ESTJ,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.8175,0.14834503699146798,0.21375
5949,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.7575,0.1455807336154067,0.25625
5950,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.7625,0.14415703243338496,0.2375
5951,ISFP,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.7425,0.13442005058770065,0.28625
5952,ESTJ,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.805,0.14823967080373593,0.21625
5953,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.7425,0.1608765054319617,0.27375
5954,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.76125,0.1500989257123448,0.25
5955,ISTP,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.765,0.16420261873673025,0.25625
5956,ESTJ,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.80375,0.14389123496585884,0.2
5957,ESTP,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.75875,0.14497305784179348,0.245
5958,ISFP,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.73875,0.1490543105716839,0.28625
5959,ISFP,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.77125,0.14901237364729145,0.26625
5960,ESTJ,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.82,0.14177446878757824,0.1875
5961,ESTP,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.7675,0.15514106484100204,0.22875
5962,ISFP,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.73,0.15483862567202022,0.30625
5963,ISTP,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.73625,0.1619172242227491,0.2775
5964,ESTJ,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.83,0.11661903789690599,0.18125
5965,ESTP,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.7775,0.12193748398257198,0.2075
5966,ISTP,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.75,0.16393596310755001,0.2875
5967,ISTP,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.78375,0.15697830264084273,0.245
5968,ESTJ,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.8025,0.1336740438529485,0.1975
5969,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.76,0.15378556499229698,0.2575
5970,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.7675,0.1520896117425513,0.255
5971,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.7775,0.15266384640772024,0.22875
5972,ESTJ,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.8175,0.13966477723463422,0.16
5973,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.7575,0.16846735588831446,0.26125
5974,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.755,0.1638596960817394,0.29375
5975,ISTP,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.75,0.15103807466993216,0.27875
5976,ESTJ,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.80375,0.1460468674775327,0.19125
5977,ISFP,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.735,0.15740076238697195,0.29
5978,ISTP,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.77875,0.1390312464879748,0.245
5979,ISTP,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.775,0.1479019945774904,0.25625
5980,ESTJ,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.83625,0.13192682630913244,0.15625
5981,ISTP,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.765,0.1554027026792005,0.265
5982,ISTP,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.7725,0.139620020054432,0.25
5983,ISTP,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.745,0.1499166435056495,0.26875
5984,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFJ']",0.78125,0.1407291281149713,0.23625
5985,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFJ']",0.82125,0.15436867395945333,0.1975
5986,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFJ']",0.805,0.14928998626833617,0.2125
