,type,studygroup,avg_accuracy,std_accuracy,avg_adaptation
5789,INTP,"['ESTJ', 'INTP', 'INTJ', 'ESFP']",0.82075,0.1371383881340305,0.202875
5790,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ESFP']",0.887875,0.1136325630046247,0.148375
5791,ESFP,"['ESTJ', 'INTP', 'INTJ', 'ESFP']",0.7635,0.1492866370443115,0.230625
5792,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.82525,0.14359208717753216,0.1735
5793,INTP,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.815875,0.14193258743149864,0.20575
5794,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.88225,0.11650080471825076,0.157125
5795,ESTP,"['ESTJ', 'INTP', 'INTJ', 'ESTP']",0.761375,0.15676011729709824,0.23125
5796,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.822,0.13671503209230507,0.163125
5797,INTP,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.82275,0.14616322211828803,0.19275
5798,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.872625,0.11770188772912693,0.1605
5799,ISFP,"['ESTJ', 'INTP', 'INTJ', 'ISFP']",0.758375,0.1523006381306395,0.25875
5800,ESTJ,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.817125,0.13866726136691385,0.1695
5801,INTP,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.821375,0.13947216344131186,0.197625
5802,INTJ,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.8865,0.11908085488440195,0.150125
5803,ISTP,"['ESTJ', 'INTP', 'INTJ', 'ISTP']",0.755375,0.156082460177305,0.255125
5804,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.81975,0.1377631572663751,0.188125
5805,INTP,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.819625,0.14168357129533402,0.219625
5806,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.7655,0.15096688378581577,0.238625
5807,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ESFP']",0.7605,0.1558717421471897,0.2485
5808,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.817375,0.13910871423099272,0.19975
5809,INTP,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.812625,0.14042341106453723,0.226875
5810,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.759125,0.15780085353064477,0.245875
5811,ESTP,"['ESTJ', 'INTP', 'ESFP', 'ESTP']",0.75975,0.15380161735170408,0.243625
5812,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.817125,0.13742219389530935,0.18425
5813,INTP,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.813,0.13930541985149036,0.223125
5814,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.76025,0.15397219716559218,0.2405
5815,ISFP,"['ESTJ', 'INTP', 'ESFP', 'ISFP']",0.76125,0.15681896409554552,0.26075
5816,ESTJ,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.82325,0.13855301331981199,0.18575
5817,INTP,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.812375,0.13908175428502476,0.22325
5818,ESFP,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.758375,0.14981817104410264,0.233
5819,ISTP,"['ESTJ', 'INTP', 'ESFP', 'ISTP']",0.75825,0.15670653304824275,0.26725
5820,ESTJ,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.82325,0.1377613425457229,0.197375
5821,INTP,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.827375,0.1418537429009189,0.2145
5822,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.75825,0.15429496913379903,0.241625
5823,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ESTP']",0.7635,0.1544312144613258,0.235875
5824,ESTJ,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.819125,0.14432986307413997,0.184375
5825,INTP,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.81875,0.13366819928464663,0.219625
5826,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.755625,0.14952920910310466,0.240375
5827,ISFP,"['ESTJ', 'INTP', 'ESTP', 'ISFP']",0.758,0.150514949423637,0.27125
5828,ESTJ,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.826625,0.14215039350983172,0.184125
5829,INTP,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.819875,0.13546903474595218,0.218625
5830,ESTP,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.754,0.15446358794227202,0.237375
5831,ISTP,"['ESTJ', 'INTP', 'ESTP', 'ISTP']",0.752125,0.16059999805417186,0.270625
5832,ESTJ,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.81975,0.1379898094063471,0.1685
5833,INTP,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.8145,0.14316424134538622,0.214
5834,ISFP,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.75525,0.159110614039416,0.26675
5835,ISFP,"['ESTJ', 'INTP', 'ISFP', 'ISFP']",0.760625,0.15277511045651382,0.258875
5836,ESTJ,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.81725,0.13911303856935914,0.173875
5837,INTP,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.820875,0.1387168316211122,0.2065
5838,ISFP,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.76,0.1536839288930368,0.26725
5839,ISTP,"['ESTJ', 'INTP', 'ISFP', 'ISTP']",0.75275,0.15995683011362785,0.26525
5840,ESTJ,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.825125,0.1389581209393679,0.169125
5841,INTP,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.819875,0.13786990017766748,0.210375
5842,ISTP,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.759,0.15696416788554005,0.25975
5843,ISTP,"['ESTJ', 'INTP', 'ISTP', 'ISTP']",0.758,0.14831891315675153,0.2615
5844,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.8135,0.14030858847554556,0.172375
5845,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.88025,0.11647397778044673,0.136
5846,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.875375,0.119568952387315,0.13925
5847,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'INTJ']",0.890125,0.11728431001203869,0.1305
5848,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.814,0.14447404611209586,0.179
5849,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.88575,0.11609559638504813,0.1435
5850,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.878375,0.12082211873245725,0.152875
5851,ESFP,"['ESTJ', 'INTJ', 'INTJ', 'ESFP']",0.763,0.15406897805853065,0.230625
5852,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.8235,0.13568437640347542,0.173625
5853,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.882375,0.11709498014432558,0.151125
5854,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.875875,0.12654982961268657,0.146
5855,ESTP,"['ESTJ', 'INTJ', 'INTJ', 'ESTP']",0.753875,0.15461843155005808,0.236875
5856,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.819875,0.14056354212597233,0.17025
5857,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.878875,0.11672878554581127,0.1485
5858,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.87675,0.12092120368239807,0.149875
5859,ISFP,"['ESTJ', 'INTJ', 'INTJ', 'ISFP']",0.755125,0.1560908689674063,0.25
5860,ESTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.8155,0.13949820787379313,0.176625
5861,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.886125,0.11491022310917336,0.13975
5862,INTJ,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.888125,0.11910965273645961,0.13925
5863,ISTP,"['ESTJ', 'INTJ', 'INTJ', 'ISTP']",0.754,0.1555723304447163,0.244625
5864,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.829625,0.13654389175279866,0.175125
5865,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.880875,0.11516231751315185,0.16675
5866,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.75225,0.15610873614247217,0.251125
5867,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ESFP']",0.7545,0.1508674915281619,0.248
5868,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.813375,0.13829039870865945,0.193
5869,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.881125,0.11822905469891909,0.165625
5870,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.7605,0.15526912120573103,0.24125
5871,ESTP,"['ESTJ', 'INTJ', 'ESFP', 'ESTP']",0.761,0.15663731994642913,0.23775
5872,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.816875,0.1405777698464448,0.18525
5873,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.87775,0.11828963394989436,0.167125
5874,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.768125,0.151759215123827,0.226
5875,ISFP,"['ESTJ', 'INTJ', 'ESFP', 'ISFP']",0.756875,0.15919597788574938,0.25875
5876,ESTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.824625,0.13866500775249682,0.180125
5877,INTJ,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.88225,0.11609774976286147,0.164375
5878,ESFP,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.7545,0.16098835361603026,0.24
5879,ISTP,"['ESTJ', 'INTJ', 'ESFP', 'ISTP']",0.753625,0.1545234104432076,0.2635
5880,ESTJ,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.81925,0.13480796526911903,0.1915
5881,INTJ,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.881125,0.11796444114647431,0.172875
5882,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.7655,0.14761774961026874,0.230875
5883,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ESTP']",0.753125,0.15990109247594275,0.2475
5884,ESTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.808875,0.1372246675164491,0.192
5885,INTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.886,0.11553246297037037,0.15925
5886,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.765875,0.15221648851225023,0.222375
5887,ISFP,"['ESTJ', 'INTJ', 'ESTP', 'ISFP']",0.768,0.15688690193894453,0.255375
5888,ESTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.82325,0.13443190655495443,0.179625
5889,INTJ,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.8795,0.1249189737389801,0.165625
5890,ESTP,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.75125,0.15840513722730082,0.24025
5891,ISTP,"['ESTJ', 'INTJ', 'ESTP', 'ISTP']",0.763,0.14807008475718517,0.2545
5892,ESTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.8245,0.13090931975990097,0.161375
5893,INTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.883,0.11618304523466409,0.162125
5894,ISFP,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.7505,0.15431218357602228,0.255
5895,ISFP,"['ESTJ', 'INTJ', 'ISFP', 'ISFP']",0.758375,0.14940041624774675,0.26
5896,ESTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.82,0.1385415100249741,0.166375
5897,INTJ,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.883375,0.11662647373131024,0.163
5898,ISFP,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.754875,0.1528622235053514,0.25975
5899,ISTP,"['ESTJ', 'INTJ', 'ISFP', 'ISTP']",0.749125,0.15526947341638023,0.26525
5900,ESTJ,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.8215,0.14613863281145065,0.1665
5901,INTJ,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.882875,0.1191788965169589,0.157375
5902,ISTP,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.757,0.15746348783130648,0.261625
5903,ISTP,"['ESTJ', 'INTJ', 'ISTP', 'ISTP']",0.759625,0.1537586887788784,0.249375
5904,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.8235,0.14154592894181026,0.205125
5905,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.7565,0.15387169980214035,0.2595
5906,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.753375,0.15351460638975042,0.25825
5907,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESFP']",0.753,0.15387819858576457,0.262625
5908,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.817125,0.14211741404557007,0.20625
5909,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.767625,0.15274156073250006,0.253375
5910,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.763625,0.15376112764609914,0.253375
5911,ESTP,"['ESTJ', 'ESFP', 'ESFP', 'ESTP']",0.756625,0.1510479538921332,0.25
5912,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.816375,0.1394766445502615,0.198625
5913,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.76125,0.15501512023025366,0.248375
5914,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.7555,0.15350407160723784,0.253125
5915,ISFP,"['ESTJ', 'ESFP', 'ESFP', 'ISFP']",0.746125,0.15532420730523622,0.288875
5916,ESTJ,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.817875,0.1415401334427801,0.1995
5917,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.758125,0.154554551453524,0.2465
5918,ESFP,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.758875,0.16095219593096577,0.247
5919,ISTP,"['ESTJ', 'ESFP', 'ESFP', 'ISTP']",0.756625,0.15094447447654386,0.279
5920,ESTJ,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.823,0.13526270735128734,0.207
5921,ESFP,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.75875,0.1570778071530157,0.2625
5922,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.758375,0.15352681972541474,0.253625
5923,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ESTP']",0.757125,0.14936066876858847,0.25025
5924,ESTJ,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.819875,0.13967143363981052,0.194625
5925,ESFP,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.756,0.15829639920099256,0.2585
5926,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.756625,0.15613450731660827,0.246625
5927,ISFP,"['ESTJ', 'ESFP', 'ESTP', 'ISFP']",0.752875,0.16165506294267434,0.2805
5928,ESTJ,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.810625,0.14207035009107286,0.206
5929,ESFP,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.7515,0.15082357242818512,0.25625
5930,ESTP,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.753125,0.1549382437456937,0.25225
5931,ISTP,"['ESTJ', 'ESFP', 'ESTP', 'ISTP']",0.758125,0.15465561540079947,0.278375
5932,ESTJ,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.82175,0.1391112414580504,0.18275
5933,ESFP,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.76675,0.1492713552561241,0.233375
5934,ISFP,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.75875,0.152945047320925,0.267375
5935,ISFP,"['ESTJ', 'ESFP', 'ISFP', 'ISFP']",0.77025,0.15256945139837136,0.26075
5936,ESTJ,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.81825,0.13941193456802756,0.187375
5937,ESFP,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.760625,0.1571113757020796,0.240125
5938,ISFP,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.7525,0.15819292019556372,0.278875
5939,ISTP,"['ESTJ', 'ESFP', 'ISFP', 'ISTP']",0.763,0.15212987872209718,0.266875
5940,ESTJ,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.822125,0.13567372396672836,0.1885
5941,ESFP,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.766125,0.1548365569721828,0.2285
5942,ISTP,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.761375,0.15991789885750748,0.27025
5943,ISTP,"['ESTJ', 'ESFP', 'ISTP', 'ISTP']",0.765875,0.14815906781226723,0.259375
5944,ESTJ,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.82375,0.14030658395100354,0.209625
5945,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.747625,0.15595667467280777,0.262125
5946,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.76025,0.15192905416673927,0.251875
5947,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ESTP']",0.7525,0.1584889586059546,0.259375
5948,ESTJ,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.82225,0.1338093326341627,0.19375
5949,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.762625,0.14857652699871537,0.24975
5950,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.766125,0.15157295067062593,0.24225
5951,ISFP,"['ESTJ', 'ESTP', 'ESTP', 'ISFP']",0.756,0.15379044183563553,0.274375
5952,ESTJ,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.817875,0.14043186737703092,0.202
5953,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.75375,0.15314923277640016,0.24975
5954,ESTP,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.75075,0.16036891064043557,0.258
5955,ISTP,"['ESTJ', 'ESTP', 'ESTP', 'ISTP']",0.764,0.1516294826212897,0.275625
5956,ESTJ,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.818375,0.14129927237958445,0.18875
5957,ESTP,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.752125,0.15616052438116365,0.238125
5958,ISFP,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.767125,0.1564364387698723,0.27225
5959,ISFP,"['ESTJ', 'ESTP', 'ISFP', 'ISFP']",0.757875,0.15416260692852857,0.27575
5960,ESTJ,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.821375,0.13766802233997555,0.19025
5961,ESTP,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.757,0.15776089502788704,0.237
5962,ISFP,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.755125,0.1527517900877106,0.27425
5963,ISTP,"['ESTJ', 'ESTP', 'ISFP', 'ISTP']",0.758375,0.1528127428423428,0.2735
5964,ESTJ,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.82475,0.14011133965528988,0.191125
5965,ESTP,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.751375,0.16167477965038332,0.24175
5966,ISTP,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.7435,0.15678887077850903,0.28325
5967,ISTP,"['ESTJ', 'ESTP', 'ISTP', 'ISTP']",0.757625,0.15538656433231285,0.27325
5968,ESTJ,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.819,0.138140327203898,0.164
5969,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.75325,0.1555898052572854,0.27525
5970,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.759,0.15536328395087431,0.268125
5971,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISFP']",0.753625,0.15083926668808756,0.273375
5972,ESTJ,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.8235,0.13999196405508424,0.16625
5973,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.753875,0.1619239308286456,0.269
5974,ISFP,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.7655,0.15484992734903041,0.265625
5975,ISTP,"['ESTJ', 'ISFP', 'ISFP', 'ISTP']",0.762625,0.15354147444583174,0.250875
5976,ESTJ,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.821,0.14226823257494978,0.17075
5977,ISFP,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.7505,0.1587049148577321,0.2765
5978,ISTP,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.7535,0.15568477767591796,0.27425
5979,ISTP,"['ESTJ', 'ISFP', 'ISTP', 'ISTP']",0.752375,0.15735305645267905,0.270125
5980,ESTJ,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.82475,0.13786293011538672,0.171375
5981,ISTP,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.75775,0.1506317944525657,0.2655
5982,ISTP,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.755,0.1557441812717252,0.265875
5983,ISTP,"['ESTJ', 'ISTP', 'ISTP', 'ISTP']",0.756875,0.1562237477946295,0.269
5984,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFJ']",0.82025,0.13773593394608394,0.19125
5985,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFJ']",0.8125,0.13252358280698573,0.201
5986,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFJ']",0.824875,0.13648483203272074,0.18875
5987,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFJ']",0.81725,0.14000870508650526,0.192875
5988,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISTJ']",0.81775,0.14209569838668587,0.18975
5989,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISTJ']",0.827,0.13593104869749223,0.186625
5990,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISTJ']",0.821125,0.1374567545630261,0.196
5991,ISTJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISTJ']",0.830125,0.13370437305862512,0.1795
5992,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFP']",0.81525,0.14336993234287307,0.202625
5993,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFP']",0.8165,0.140032139168121,0.202625
5994,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFP']",0.819625,0.13968440992107886,0.205
5995,ENFP,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFP']",0.812875,0.1443731601614372,0.179375
5996,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFJ']",0.8145,0.14140721339450826,0.1985
5997,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFJ']",0.82025,0.13998638326637344,0.192
5998,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFJ']",0.823875,0.1366861711183688,0.19275
5999,ENFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENFJ']",0.87975,0.11716414767325369,0.11975
6000,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INFP']",0.81425,0.14152097901018068,0.194875
6001,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INFP']",0.81675,0.13606317466530024,0.1985
6002,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INFP']",0.818875,0.14336355664882203,0.196875
6003,INFP,"['ISFJ', 'ISFJ', 'ISFJ', 'INFP']",0.81575,0.13825497278579169,0.1995
6004,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INFJ']",0.8185,0.13668485651307535,0.186375
6005,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INFJ']",0.81,0.14162009038268544,0.194125
6006,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INFJ']",0.825375,0.13904759751610238,0.189875
6007,INFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INFJ']",0.88575,0.11783224304068898,0.137875
6008,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTP']",0.82225,0.13439191753970922,0.201625
6009,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTP']",0.821375,0.1380080953241512,0.19725
6010,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTP']",0.827625,0.1293830915344041,0.1915
6011,ENTP,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTP']",0.817125,0.14034728132386462,0.168375
6012,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTJ']",0.819,0.14038429399330965,0.197875
6013,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTJ']",0.81925,0.14258133643643547,0.195
6014,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTJ']",0.813,0.14186172845415357,0.198625
6015,ENTJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ENTJ']",0.886125,0.11131872877014003,0.11425
6016,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INTP']",0.81475,0.14173456706110898,0.197875
6017,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INTP']",0.8225,0.14250000000000002,0.193375
6018,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INTP']",0.817875,0.14009767797861603,0.190375
6019,INTP,"['ISFJ', 'ISFJ', 'ISFJ', 'INTP']",0.824125,0.13620704598147632,0.188625
6020,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INTJ']",0.81575,0.141052073717475,0.19525
6021,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INTJ']",0.813125,0.14284907901348193,0.19375
6022,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INTJ']",0.8165,0.14377586723786437,0.19325
6023,INTJ,"['ISFJ', 'ISFJ', 'ISFJ', 'INTJ']",0.879125,0.11318617130639237,0.143125
6024,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ESFP']",0.815375,0.14150259494087025,0.21325
6025,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ESFP']",0.8165,0.13755544336739278,0.211875
6026,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ESFP']",0.814,0.14404079283314156,0.215125
6027,ESFP,"['ISFJ', 'ISFJ', 'ISFJ', 'ESFP']",0.766125,0.15022685969892335,0.21175
6028,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ESTP']",0.820125,0.13568570070202682,0.20825
6029,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ESTP']",0.810625,0.14533232391660159,0.219875
6030,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ESTP']",0.82,0.1368393218340401,0.212375
6031,ESTP,"['ISFJ', 'ISFJ', 'ISFJ', 'ESTP']",0.755625,0.15953913117163449,0.216
6032,ISFJ,"['ISFJ', 'ISFJ', 'ISFJ', 'ISFP']",0.8125,0.13658788379647735,0.205375
